Combination_ID,Client_1,Client_2,Weights_Paths,Global_DataVolume,Global_Latency,Global_Mean_Quality_Factor,Global_Reliability_Score,Global_Accuracy
1864,21,96,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_6_local.npz']",2636.0,12900.937795639038,66.00157976150513,0.75,84.0655
1865,21,97,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_7_local.npz']",2361.0,13472.103357315063,62.4097803235054,0.7,83.36725
1866,21,98,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_8_local.npz']",3376.0,13344.424962997437,56.67697995901108,0.65,84.322
1867,21,99,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_9_local.npz']",3536.0,13403.951168060303,61.40048950910568,0.7,84.40749999999998
1868,21,100,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_10_local.npz']",3286.0,13730.735540390015,61.13498568534851,0.7,83.83749999999999
1869,22,23,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_23_local.npz']",1700.0,13040.814876556396,65.66793709993362,0.75,82.555
1870,22,24,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz']",1560.0,12901.620149612427,54.579696357250214,0.6,75.8955
1871,22,25,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_25_local.npz']",1898.0,12552.518129348755,58.69085043668747,0.6499999999999999,78.166
1872,22,26,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_26_local.npz']",2034.0,12626.076936721802,40.744772255420685,0.44999999999999996,83.35775
1873,22,27,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_27_local.npz']",2669.0,13039.413690567017,44.81771528720856,0.5,83.657
1874,22,28,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_28_local.npz']",2773.0,13617.737531661987,53.136069774627686,0.6,82.53125
1875,22,29,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_29_local.npz']",2859.0,13194.11587715149,47.45756834745407,0.55,76.45124999999999
1876,22,30,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_30_local.npz']",2582.0,13563.245058059692,54.5251402258873,0.6,70.80824999999999
1877,22,31,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_1_local.npz']",2813.0,13694.774150848389,53.76421809196472,0.6,84.1035
1878,22,32,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_2_local.npz']",1738.0,12952.797651290894,62.17388212680817,0.7,83.19149999999999
1879,22,33,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_3_local.npz']",2343.0,13486.717224121094,63.426830768585205,0.7,83.00625
1880,22,34,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_4_local.npz']",2953.0,13955.611228942871,66.7087134718895,0.75,84.09400000000001
1881,22,35,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_5_local.npz']",2623.0,13786.849021911621,35.858764350414276,0.4,83.7425
1882,22,36,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_6_local.npz']",2083.0,12892.638683319092,58.245636224746704,0.6499999999999999,83.74725
1883,22,37,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_7_local.npz']",1808.0,13463.804244995117,54.65383678674698,0.6,83.04899999999999
1884,22,38,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_8_local.npz']",2823.0,13336.12585067749,48.921036422252655,0.55,84.00375000000001
1885,22,39,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_9_local.npz']",2983.0,13395.652055740356,53.64454597234726,0.6,84.08924999999999
1886,22,40,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_10_local.npz']",2733.0,13722.436428070068,53.37904214859009,0.6,83.51924999999999
1887,22,41,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_11_local.npz']",2563.0,13157.896995544434,58.439073264598846,0.6499999999999999,83.6
1888,22,42,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_12_local.npz']",2083.0,12867.440462112427,49.176271855831146,0.55,83.372
1889,22,43,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_13_local.npz']",1674.0,12398.013353347778,58.75367313623428,0.6499999999999999,80.97325
1890,22,44,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_14_local.npz']",2962.0,13814.290523529053,58.23223650455475,0.6499999999999999,83.8185
1891,22,45,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_15_local.npz']",1611.0,12939.21446800232,58.345710933208466,0.6499999999999999,81.90425
1892,22,46,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_16_local.npz']",1918.0,13189.401865005493,54.09778296947479,0.6,82.98725
1893,22,47,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_17_local.npz']",2551.0,13829.385757446289,49.50664073228836,0.55,83.3815
1894,22,48,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_18_local.npz']",1819.0,13212.183237075806,52.95679152011871,0.6,82.51225
1895,22,49,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_19_local.npz']",2981.0,13894.77562904358,44.25340682268143,0.5,83.5715
1896,22,50,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_20_local.npz']",2778.0,13667.300701141357,63.0584979057312,0.7,84.0845
1897,22,51,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz']",2989.0,13411.61847114563,61.6229385137558,0.7,83.31975000000001
1898,22,52,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz']",2436.0,13403.319358825684,53.866994976997375,0.6,83.00150000000001
1899,22,53,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_23_local.npz']",1700.0,13040.814876556396,65.66793709993362,0.75,82.555
1900,22,54,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz']",1560.0,12901.620149612427,54.579696357250214,0.6,75.8955
1901,22,55,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_25_local.npz']",1898.0,12552.518129348755,58.69085043668747,0.6499999999999999,78.166
